peluk bawa bom takjil xfxfxxa	neutral
bodoh idiot coba negeri bahan bakar minyak protes	abusive
orang kafir baca ayat sotooooy fir	abusive
capai tuju hidup bulat patah cacat hilang bilang	neutral
peluk agama buddha indonesia etnis tionghoa cina di dalam nya taipan jajah indonesia	hate speech
cowok dunia bajing manusia homo	hate speech
partai komunis indonesia gaya jokowi antek komunis	hate speech
putri presiden jokowi kahiyang ayu jalan prosesi mitoni pesta rakyat	neutral
oi nyata riri wkwk ganti nama guna asing	neutral
syak jerawat nih spesies fan chelsea suka tumbuh hidung ala ala gue nndah pindah on jerawat tumbuh serah hidung setan budek	hate speech
iya iya kontol	hate speech
gubernur relasi dahsyat gubernur presiden bagus amburadul	neutral
kafir logika surat al kafirun ustad tengku zul tafsir	neutral
cewek nya sabar hadap laku bajing lakilaki	hate speech
biar habis nih aset negara lengser jokowi uniform resource locator	hate speech
perintah serius perhati kembang ekonomi umat program bank wkwk mikro moeldoko	neutral
apaaaaaaaaaan an ayah jajah presiden muluk akhlak agama budaya iya beuh kang bohong tipu plangaplongo kaya laun	abusive
wkwk hapus twitnya tertawa kencang isi kantor bingung tonton film babi haha	hate speech
indonesia sulit tkabagaimana nasib tenaga kerja indonesia brosemua mekanisme nyadan wajar tenaga kerja indonesia kerja negeripiye bro xfxfxxxfxfxx	neutral
oi bencong haha xfxfxxad	hate speech
pilih kepala daerah tegal komitmen herujito sugono pilih kepala daerah bersih damai	neutral
komisi berantas korupsi kepala daerah tangkap pilkada langsung	neutral
berengsek bajing waras gue astagfirullah uniform resource locator	abusive
mampus serang	abusive
aaaah politis gerindra nih orang jokowi omong sepeda	hate speech
cebong biadab hihi	abusive
a orang enak ajak curhat setia romantis	neutral
macet divestasi saham freeport salah terbit atur perintah nomor nyata usaha tanam modal asing wajib divestasi saham indonesia freeport	neutral
nama tim baja bajing	abusive
masingmasing orang buta uchiha obito	neutral
biar bantu asing mrngalirnxfxfxxcxfxfxxcxfxfxxcxfxfxxc	neutral
nu said aqil kiai pilih jokowi	hate speech
hukum kristen gue perintah allah hukum langgar muka agama wenang	neutral
rezim anti islamsampai zalim ulama uniform resource locator	hate speech
percaya lagisdgkan induk nista tahan bela uniform resource locator	hate speech
anggota dewan wakil rakyat tudak malu korupsi ganggu	hate speech
tuli bisu cacat kasar bang konyol	neutral
kazakhstan kartun spongebob squarepants larang kartun cipta buah budaya hooliganisme keras bullying	neutral
sampean idiot malu umbar goblok ulang	abusive
politis nilai negatif hadap rezim wajar wajar solusisupaya balans	neutral
adik ku jilbab pas masuk negeri eh pas ambil wudhu nyeletuk kristen	neutral
kayak abu janda event organizer acara deklarasi ulama muda kemarin faizal assegaf tindak eonya aksi aktivis palsu besok deklarasi lgbt deklarasi cebong dukung mukidi dan terus kenyang	abusive
rezim apresiasi di bawah wajar	neutral
analisa kait susup komunis antek jenderal tua kuasa negara	hate speech
ciri khas muslim masuk berani argumentasi berani bawa malaikat	hate speech
orang jawa moto picek kuping budek rai gedek hadap rakyatnnkalian populer hina uniform resource locator	neutral
wkwk sebal banget anjing	hate speech
moeldoko orang kaya pabrik bus listrik proyek rejim mukidi wkwk	neutral
les privat cilandak tk sekolah dasar uji nasional simak oi seleksi sama masuk guru tinggi negeri matematika fisika kimia biologi akuntansi ekonomi	neutral
asam folat ganggu bentuk otak cacat bawa susun saraf pusat otak janin	neutral
presiden hadir milad gera mahasiswa islam indonesia selamat ulang tahun gera mahasiswa islam indonesia tetap jokowi jokowiperiode jokowi dua periode jokowi bangun indonesia	neutral
cupuuu culun	abusive
rumput laut potensi ekonomi unggul jokowi sekali lagi	neutral
haha otak isi oli bekasnnkudu cuci pakai kencing onta	abusive
bangsa indonesia soekarno ulama kiai juang muslim juang muslim negara islam	hate speech
bang presiden	neutral
irlandia konflikgt protestan dublin city gtlt katolik belfast city musuh bebuyutan ademintinya negara islam sajandimanapun chaos	neutral
orang pemuda aman tim betasemen khusus bukti kirim bom sms gebetannya	neutral
prabowo pergi rohingya kritik doang	hate speech
bangsat bicara titit	hate speech
kurus yuk coli malam minggu kontol gay bahan coli uniform resource locator	hate speech
wanita makhluk unik di dunia lembut sutra karang wanita butuh dibimbinxexxa	neutral
haha rezim usir maling pakai duit rente bangga utuh milik negaransepakat bodoh rakyat hilang percayanyanheheh	hate speech
calon wakil gubernur sumatra utara periksa komisi berantas korupsi mangko brigade mobil kait suap anggar dapat dan belanja daerah maju komisi berantas korupsi hidup komisi berantas korupsi	neutral
alumni mu jana umat islam nista diam demo demo pembelaanmuktnya bela agama congor tok	abusive
edan tenanxfxfxx	hate speech
keren memek nya om hiu	hate speech
lebih sipit nder teman teman ku bilang pakai kacamata sipit wkwk	neutral
sempurna mustahil usaha sempurna jaring kader demokrat presiden periode	neutral
kantor buang sihnanjirr bau bangkai banget bangsat	abusive
limbat allah	abusive
gilir kontol uniform resource locator	hate speech
tenaga kerja indonesia insta cerita mewah indahhhhh xfxfxxxfxfxxxfxfxxxfxfxxxfxfxxxfxfxxxfxfxx	neutral
dinamika politik refleksi upaya koalisi susilo bambang yudhoyono jenderal merah tentara nasional indonesia rebut jokowi	hate speech
ayo viralkan malu nyata fitnah hadap warga kampung akuarium ban nyata gubernur daerah khusus ibukota jakarta anies baswedan warga tinggal dunia tinggal bekas gusur	hate speech
pusat tahfiz tingkat kawal selia perkasa tutup nnbegitulah sekolahsekolah cina tamil	neutral
voting malingsia cok jancuk partai komunis indonesia	abusive
agama lindung budaya percaya masjid bina jemaah haji wang saku rm jais rm juta rumah ibadat islam masuk tokong kuil gereja gurdwara dil	neutral
bullying about body shaming bullying suka maki gendut kurus hitam sipit dan lain lain	neutral
wkwk jijik	neutral
userxexxa	neutral
mulut allah subhanahu wa taala alquran busuk kafir laknat dan lain lain	abusive
budek	hate speech
senin udik tani acara tarik juri asyik asyik suara kontestan autentik tampil fantastis grab takes you there idolspektatop idol by opera	neutral
gila bangsat banget calon suami tinggal gara gara serius nikah haha syukur dijauhin lakilaki bejat kayak	abusive
indeks prestasi kumulatif ra ono arti nek ra bahasa inggris jurus bahasa neng jurus favorit bahasa inggris modal golek kerja pilih tenaga kerja indonesia singapura berangkat gelar pulang bicara bahasa ing	neutral
allahu akbar bangga haru suara rakyat suara tuhan salah berkah tuhan buku soehartobjh hormat dunia prestasi dunia	neutral
allah subhanahu wa taala batas dungu biadab batas negasi	abusive
back serasa asing gue	neutral
tangkap jenderal banci kayak prabowo bodoh	abusive
cebong garang pakai logikaklo faktasi djarot sial muluxfxfxx	abusive
nyata senjata mati bom nuklirntapi mulut nnastaghfirullah	neutral
umat islam ri sikap tindak kalah proxy asing menang perang asimetri konspirasi global cukong by chirpstory	neutral
sarap	abusive
jam lembur ngentotnnurl	hate speech
otak ahok djarot tumpul loyo stres jebol copot ganti	abusive
kampret kasar bandit negara satu republik indonesia orang cina usir rakyat indonesia biar tau	abusive
impi impi indonesia kuat juang	neutral
pagi di bogor dagang kaos ganti presidentpi sayang tarik dagang ramekrn sepi dagang beres dagang pulang beres ramai unjung masyarakat waras ce	neutral
antusiasme ukur kontol mas iper ngewe gue xfxfxax	hate speech
syiah yahudi	neutral
edan triliun	hate speech
mari jaga adu domba maruf amin ulama mari hormat beliau	neutral
cek dna partai komunis indonesia kali maksud	neutral
sinting gede volume dengar tau pas putar day marah	hate speech
partai almarhum mental ideologi catat kaki kelompok tiada koremkodimkoramil zona merah catat rapi koremkodimkoramil ryamizard ryacudu	neutral
puasa larang kasar gtanjing setan bangsat kampang bedul	hate speech
insyaallah mudah presiden pro rakyat cinta rakyat rakyat asing	neutral
hubung nya putus mk presiden kuasa republik pisah eksekutif legislatif yudikatif di mana	neutral
arti kecebong antek komunis	abusive
by design by rekayasa politik jegal rezim jokowi politik ekonomi pengpeng asing ganggu	neutral
lucu hina polisi hina pas polisi polisi di situ letak wibawa polisi politik kepala polisi republik indonesia	hate speech
ayo cepat revolusi lengser jokowi negeri azab allah subhanahu wa taala tegak hukum presiden di luar batas	hate speech
hem ganti presiden	neutral
umat islam milik kriteria hadap pilih pimpin pimpin dari masjid pilih pimpin non muslim	hate speech
rezim kaum anut tolol	abusive
mqm bani rukun orang sabiq rehnuma salim shehzad london mei douraneilaj intiqal kar gaya cancer arze mein mubtila your	neutral
kayak cabang cabang nuada nu kristen nu buddha nu syiah hearthstone global games nu zionis	neutral
badan gede keker laku kunyuk	hate speech
muhammad alquran manusia bejat	abusive
ih pintar gembel nih anak	hate speech
sipit	neutral
banci kalengnkaleng kosong nyaring suara	abusive
pasang calon gubernur wakil gubernur pilih debat buka pilih gubernur jawa tengah malam	neutral
eh titit kayak	hate speech
ngentot yuk mbak	hate speech
tolol bingung	abusive
hoi gay banci situ kafir erti islam orang hijrah hijab wajib saudara iman tutup masa lalu negatif dasar kaum laknatullah alaih	abusive
prabowo subianto aktor tentara nasional indonesia jabat pangkostrad hasil kudeta	hate speech
anjir gue banget nyata apes	hate speech
jokowi indonesia masuk negara ekonomi kuat dunia	neutral
raya kartini istana bogor	neutral
orang km serakah sepele km kerja harga hasil kerja kerja butuh ide teliti terampil semu	neutral
riah sambut pilih presiden pilih kepala daerah ayo lupa seruput minum kopi indonesia minum kopi duduk obrol bicara negeri raya minum kopi indonesia	neutral
ha rezim aneh perintah jokowi mesti	hate speech
jembatan tuban ambruk resmi presiden soeharto	neutral
cinta buta budek tau suara motor suara mobil mobil sport xexxxcbxxcbxxexxe mt	neutral
jokowi rangkap menteri rangkap juru bicara presiden	neutral
kutuk banget pokok niat jahat	hate speech
demo bawa ria lengser jokowi istana blokir jokowi	hate speech
alas tolak atur perintah ganti undang undang watak otoriter perintah jokowi berangus bebas ekspres nilainilai demokrasi	hate speech
bukti rezim anti ulama umat islam uniform resource locator	hate speech
masyaallahdemi langsung legasi islam pas umno lupa beda politik parah nih lgbt tular teruknjakimnpasnumnonnurl	neutral
tau spider man nyata agama katolik batman kristen monosit	neutral
per kelompok terbang kadang kloter tahlil pas malam ngasi budaya miris	neutral
lgbt rupa dosa tuduh orang laku rupa dosa cari salah orang maksiat pribadi allah rupa dosa larang agama maksiat buka bantah p	neutral
gue indonesia barat gue orang ateis ateisme politik sok far liability aset	neutral
ketua persis kh aceng zakaria bandung karno ajar persis a hasan guru natsir 	neutral
retweeted ganti presiden tenda abang becak sita polisi tulis ganti presiden	hate speech
sayang ganti pakde jokowinojo edan lo jon rumah sakit jiwa bak	hate speech
sampah	abusive
roki garong bodoh orang utan dungu kitab suci agama arti anggap kitab suci fiksi pikir orang	abusive
viral kota bekas raih kota sehat swasti saba wiwerda kota terap budaya	neutral
ganti rezim ganti presiden pilih pasang calon usung partai demokrasi indonesia juang pilih kepala daerah juni ganti presiden	hate speech
amin ya rabbal alamin insyaallah ganti presiden	hate speech
masyarakat butuh dewan wakil rakyat asa beban rakyat negara uniform resource locator	hate speech
memek basah enak banget masuk pakai jari licin	hate speech
terang jokowi diktator	hate speech
incumbent nyata wakil presiden takut dibackstab cak imin romi haha ahli cebong tukang tipu cebong goblok ketulungan plonga plongo akibat optimisme	abusive
titit nya bocah	hate speech
sadar maksud gagas pimpin pimpin tidur kerja tuju hasil tol infrastruktur presiden pimpin indonesia negara satu republik indonesia masyarakat leader jokowi satu indonesia	neutral
senam sehat jasmani jokowi uniform resource locator	hate speech
cewek cowok kapel panggil daddybaby terima cowok cowok tidak usah pakai daddybaby an jijik bangsat	abusive
otoriter label pulangpulang tinggal nama	hate speech
wasit picek	abusive
bahagia jakarta ahok layak gubernur jakarta uniform resource locator	hate speech
ayo alex udik gumam rutuk sendirinnia tulis atmosfer planet tinggal manusia	hate speech
cebong otak hina ulama indonesia non muslim ajar	abusive
republik rakyat cina surat pemberitahuan tahun anut hukum kewarganegaraan asas ius sanguinisnnshg orang turun tionghoa cina anggap warga negara rrcnn perspektif republik rakyat cina klaim sakit perkosa bunuh warga negara republik rakyat cina	neutral
pimpin kayak sok sok bacot doang belaga bego plonga plongo	abusive
kampret markson gue garuk kasur uniform resource locator	hate speech
dody jabat asisten gubernur kepala departemen bijak ekonomi	neutral
bau bangkai	hate speech
presiden otoriter	hate speech
data negaragara komunis rezim komunis nyawa rakyat gratis	hate speech
xexxatomohon rupa pusat ajar agama kristen katolik khusus doa meditasi bukit kasih buah suci indah tenangxcxae nntomohoninternationalflowerfestival	neutral
panggil cebong nntapi curut cenong	abusive
prediksi sydney kamis maret nangka nas kop kepala ekor shio kelinci ayam monyetnunsur air logam tanahntutup result uniform resource locator	neutral
calon wakil gubernur khofifah emil dardak rupa sosok cerdas pintar khofifah emil jawa timur satu	neutral
lapor polisi anies sandi batal lantik uniform resource locator tipu sarah cean narkoba	hate speech
banci berani lawan norma masyarakat sok the lowest human being manusia kacrut	abusive
allah subhanahu wa taala oceh tiada lindung tolong allah tolong sembah	abusive
paksa	neutral
ejek islam ajar islam salah islam islam	hate speech
langkah kepala polisi resor madiun pilih kepala daerah langsung kondusif aman kondisi	neutral
foto swafoto foto badan dan lain lain utama foto baju buka beware orang sinting jaga	hate speech
bacot banget bangsat	abusive
dukung gubernur mulut kotor suka bawa isu sara maki kesana kemari al maidah resmi tambak hubung ikan al maidah ciri orang cerdas ganti presiden	hate speech
lihat banget bego nya empok silvy and agus debat final pilih kepala daerah jakarta	abusive
bodoh sok ulama paham agama aji lepot	abusive
gaya banget kampang gue tendang	abusive
isis islam islam isis hidup tinggal islam stop salat aji	hate speech
xfxfxxebong dungu akut oi pesan berita trf xfxfxx diinput manual bongmakanya norak banget di kolam	abusive
gue hina agama haha otak model cebong kafir ngeles mulu nyata hina islam sok maki agama orang bawa data otak goblok cebong kafir makan tai ah	abusive
presiden indonesia bela jajah cina	hate speech
kirim hina bikin jatuh cinta sadar tarik hina	neutral
worry lessnya susah ngid minum kayak onta tuuuu minum air infused water xfxfxaxa	neutral
berita islam rizal ramli pasca gubernur daerah khusus ibukota jakarta sejuk tenang	neutral
gue bilang sombong gue gue sombong kayak ejek sombong kayak setan	hate speech
mentil nete susu emut	neutral
nama andi taufan tiro status pidana korupsi dukung aniessandi	hate speech
oi sat budek	abusive
sadis postingan victor bodoh jokowi ahok social media volunteer kecebong istana jongos cina jamur polisi	abusive
presiden nyata buah negara ekonomi kuat perkara mudah tantang uji hadap penuh optimisme jokowi ajak masyarakat optimis	neutral
iklan ahok jahat teroris nyata indonesia wahabi onta babi babi milik cina tebar teror sungguh	abusive
ky fungsi makan gaji buta habis anggar dapat dan belanja negara hakim nakal rajalela bubar uniform resource locator	hate speech
berengsek lihat gantengcantiknya orang jelekjelek sok laku miris	neutral
cebong sunat nih p ustadjng layan p ustad	abusive
salut pelihara bodoh masuk gagal rejim gagal bikin cerdas xfxfxx	abusive
gebu bego	abusive
main ah wkwk uniform resource locator	neutral
bodoh gue bilang islam istri filosofi bahasa gue kristen gue islam masuk komen gue	neutral
yayasan kampus bangun dasar asas agama katolik kristen terima murid agama hehe	neutral
xcxab mandi gue buaya jaga mandi	neutral
susilo bambang yudhoyono isu partai komunis indonesia cari jokowi simpatisan partai komunis indonesia emas uniform resource locator	hate speech
ketok goblok e bencong malang xfxfxxxfxfxxxfxfxxxfxfxx	hate speech
iya nilai essay  pilih gubernur dekai beres	neutral
jenggot bajing	abusive
hoaks bani cebong	abusive
umat katolik simak banget informasi ajar tulisantulisan masxfxfxxfnntulisantulisan mas wa saudara teman non muslimnnterima kasihnxfx	neutral
ribut tai	abusive
islam nusantara undangundang agama islam kristen katolik kristen protestan buddha hindu tionghoa	neutral
makhluk rupa parasit muncullo hina ekor belatung ontabangsat	abusive
kabar freeport alas buah peristiwa bawa bangsa buah rejim kelamnnfreeport	neutral
tuju kunyuk pakai foto nama gue what the fuck	abusive
kaji kalkulus xexxsuluclacxexx maksud xexxhidup yahudixexx bahasa israel kuno	neutral
alhamdulillah gue tinggal kompleks warga bodoh kumpul nge gosip kompleks rumah gue sepi banget please xfxfxx	neutral
asyik gantung budaya wkwk	neutral
lemak tepu transfer cacat kekal xfxfxxad bye	abusive
mendung untung sari hati	neutral
direksi pertamina rombak energi dan sumber daya mineral premium langka	neutral
gue netral deh gue erti xfxfxxnintinya dukung presiden gue gue pimpin negeri sah pakde jokowi hina fitnah pimpin gue pakde jokowi	neutral
tausaya autis	neutral
diemdiem rupiah nyungsep dolar tembus rupiah gue senang langsung tembus ribu biar cepat lengser nih rezim kodok	abusive
doa murah rezeki ulama anjur baca kali lepas salat al maidah selamat amal	neutral
pakai pantat haha pantat teriak pantat rocky gerung profesor laku indonesia tong percaya kaum kampret gembel warung internet otak pantat haha	abusive
banci mahal langgan keren xfxfxx uniform resource locator	hate speech
culun	abusive
hormat hindu makan daging hormat islam makan babi xfxfxax	neutral
iya vivin tai dasar pelakorngaku alexa alda rico bajing neraka	abusive
jam kampang ganteng banget ih	hate speech
tidak apa apa goblok pintar	neutral
sipit kayak lilyana gempar antero	neutral
min internet kacau murah jelek tidak apa apa hitung lumayan min internet kacrut	abusive
pikir busuk bunuh korban bunuh tentara polisi masarakat bunuh separatis picek kah mata	abusive
gue stres uji nasional alim bejat	neutral
bejat bangsat berengsek	abusive
maju anjing uniform resource locator	abusive
khusus pilih umum harap calon presiden situasi kondisi genting bicara nurani partai politik insya allah ganti presiden rubah kem	neutral
solusi ganti presiden	hate speech
nih admin akun resmi coba kasih training ekonomi biar twit admin goblok pengaruh citra partai	abusive
bangsat bajing diciduknmampuss uniform resource locator	abusive
alquran kitab sampah aroma darah air mani tifatul	abusive
objektif peluang anies presiden banding wakil presiden duet prabowonnkita prabowo lemah aman serang fitnah susup gembos pengkhianatannnprabowo	hate speech
ayak ganti presiden	hate speech
posisi mantap iya coli kontol gay uniform resource locator	hate speech
menang jokowi biar kaum sumbu pendek kejang kejang	abusive
musyawarat wakil inti musyawarah mufakat gotong royong kuat nasional progresif revolusioner poros nasakom cirindominasi presidennterbatasnya peran partai politiknberkembang	neutral
calon gubernur lampung tani	neutral
najis musuh gara gara majalah gaul	hate speech
gubernur presiden	neutral
presiden jokowi penuh butuh rakyat periodelalu presiden penuh butuh rakyat	neutral
ulama kiai ustaz guru aji imam khatib fan dai bangsat tukang tipu	abusive
uang bantu perintah beli saham freeport antek asing asing anti indonesia	hate speech
ab suka tiba tiba bicara kasar susah kontrol emosi	neutral
azan televisi layak tonton seru sembah allah subhanahu wa taala dungu biadab acara islam layak tonton tipu	abusive
profesi cocok ayamnnpecun	hate speech
cengeng tai uniform resource locator	abusive
bodoh gila pi baca twit sial	abusive
dukung jokowi pribumi arti jongos cina penghianat bangsa komunis	abusive
tuju bubar komisi berantas korupsi angkat ketua badan berantas korupsi uniform resource locator	hate speech
tawur budaya bangsa indonesia	neutral
sylvi lihat beloon debat final pilih kepala daerah jakarta	abusive
alah bacot anti asing impor cina wkwk jilat pantat	abusive
jaga gf nih jaga kebun kena tengok tk tengok takut sodok dek babi know bxexxa	hate speech
kecuali kontra jokowi baliho membunuhnkentutnya keciumampnyenggol hidung cebong viral penuh xfxfxxxfxfxxxfxfxx	abusive
sinting orang duh	abusive
bahas kucing jilat titit gembira banget dasar mesum	hate speech
oi goblok gue tertawa	hate speech
lawang sewu rupa landmark kota semarang kenal turis lokal asing	neutral
rezim anti islam dipungkiri	hate speech
bodoh tegak tai manusia nih xfxfxx uniform resource locator	abusive
ulah pasu nasi kotak hem	neutral
fadli zon bab raja maker tutup  fajar 	neutral
lt pusing vinci code antek antek the red sparrow asyik	neutral
serah perang cupu	abusive
wanita tulen xfxfxxd xfxfxxxfxfxxnsoalnya suka buka yt tren yt transgender xfxfxxa tau wkwk	neutral
hem ciduk bangsat	abusive
dengar bikin indonesia maju	hate speech
enak bom	neutral
eh bencong fitnah fitnah	abusive
lihat onta nama langsung serbu wisata wisata gratis hhhh	neutral
goblok	abusive
masuk nusantara kebun sawit kelola lahan asing freeport newmont indosat saham saham milik asing	neutral
usir duta besar myanmar indonesia tanah air negeri haram saudara umat buddha uniform resource locator	hate speech
putra daerah siliwangi ganti ondel ondel serius	hate speech
jelang pilih kepala daerah perhati gubernur kalimantan tengah	neutral
kacung kacung bela majikan cina keparat proses hukumkacung cari muka	abusive
iya diselidiknjarang sengaja follow akun tuyul alas xfxfxx	hate speech
guru privat jakarta utara tk sekolah dasar uji nasional simak oi seleksi sama masuk guru tinggi negeri matematika fisika kimia biologi akuntansi ekonomi	neutral
pribumi kristen dukung ahok anti manusia bodoh goblok steven hadisurya sulistyo	abusive
renjun cina	neutral
anggap enakharam arti kafir fix	hate speech
selenggara pamer adiwastra nusantara bukti hadir giat produk budaya kreasi indonesia terima konsisten upaya angkat	neutral
goreng zonyg nilai prabowo hajar sajatabrak	hate speech
momentum baca dukung kiai ulama lampung panglima santri senin april jokowi cak imin posko join	neutral
panitia awas milu garut terima puluh adu langgar pilih kepala daerah	neutral
geblek haha	hate speech
pimpin kafir ulama berani hardik rakyat tolak pimpin kafir stop kriminalisasi ulama	hate speech
fiksi fakta realita fiktif istilah narasi indonesia alquran tantang allah tiru surat ajak ahli iman	neutral
woojinn panggil gue bodohienwoojinprk panggil gue bodohnparjin panggil gue begonnbesok autis gue	hate speech
mahasiswa zaman old susah payah turun rezim soeharto mahasiswa zaman now usaha paid promosi nxfxfxxbxfxfxx	neutral
fair soeharto soekarno sala dengar orang muja soekarno dengar partai komunis indonesia soeharto dengar golkar	neutral
masuk gengsi munafik pura misi nya gengsi bilang paksa ahok djarot	neutral
suruh sistem aman algoritma hati hati susah tembus	neutral
senja lantar rindunsendu bisu jejak kikis ombak biar bekas candu susah hapus rindu rindu di batas jingga	neutral
rencana terbit atur gubernur perintah provinsi rumah uang muka rupiah jual	neutral
langsung main twitter bani bokep kemarin hobi kritik presiden kerja coli tonton bokep om miris xfxfxxxf	abusive
kredit milik rumah pegawai negeri sipil anggota tnipolri potong gaji	neutral
iya tuna arti cacat bilang kasar pilih teman tuli	neutral
autis gara gigi gingsul pwj xfxfxxxfxfxxxfxfxxxfxfxx	hate speech
teman satu tim kejar kill musuh mampus tower tim gundul	hate speech
      usung kacau kalah batil langsung sistematis organisir mari bangun jawa tai yasin maimoen calon wakil gubernur jawa	neutral
jilat memek	hate speech
retweet gadis medan kulumngemut kontol enak pacarnnhorny memek colok memek colok memek jembut memek becek nxexxa	hate speech
umat islam ri sikap tindak kalah proxy asing menang perang asimetri konspirasi global cukong by chirpstory	neutral
haha geblek duit ginting salah beli produk	hate speech
jokowi presiden muslim kalang pinggir	neutral
program studi unp didik tari si didik agama islam si teknik sipil si teknik mesin si statistika si teknologi indra awat	neutral
bbeuhbeda kelas	neutral
kreasi kreatif botol plastik bekas  iva hardiana sinopsis rupiah buku gpu	neutral
antek antek asing bela polisi asing hidup polisi republik indonesia maju	neutral
gue baca bajing coba	hate speech
ira tuhan senang sikap benci orang kafir tafsir apapunnkekufuran orang iman abai akal sehat pilih	neutral
cabe nya bbmn facrbookn politik tau tau nya berita sampah citra	abusive
wakil presiden prabowo stabil indonesia sikut nyinyir dan bagai prabowo layak wakil tahan tahan indonesia beliau jokowi prabowo lindung antek	neutral
spoiler running man haha menang wkwk kacrut	hate speech
wkwk kak pasang poster di situ kristen stewart cantik banget haha	neutral
haaaaaa iya kibul pakai asing asing xfxfxxxfxfxx	neutral
suu kyi antek komunisuser sindir suu kyi duterte menang nobel damai	hate speech
wkwk geblek ih kesal	hate speech
tau responnya apanndia maju muka banget berani atap mata jawabnnkexexxa	neutral
besok prabowo calon presiden teriakteriak didik percaya sekolah bakar bangun	hate speech
presiden generasi muda gera mahasiswa islam indonesia zaman now berita lengkap	neutral
bom	neutral
saracen acara asma dewi rawan aniessandi	hate speech
perhati genting mulia presiden ri menteri tenaga kerja ri cc	neutral
agama islam hidup enak di sini cina hidup gelimang harta uniform resource locator	hate speech
korupsi e kartu tanda duduk jaman susilo bambang yudhoyono tengku uniform resource locator	hate speech
noob sok xfxfxx	neutral
bu sus anggap kafilah kerja bu sus sasar bawa asa belai pukat troll bantu nelayan asing curi ikan bebas kali	neutral
menteri agama bongkar caracara islam dungu biadab umat	abusive
tulah kening yahudi mesti ramai orang benci	hate speech
rezim tukang klaimdisebarkan media buzzer olah olah kerja jkwpd tanda tangan uniform resource locator	hate speech
muslim lihat posting benci tulis maju bangsa	neutral
turun tirani kalah tirani ahok tumbang tinggal tugas	hate speech
pertamina jual putus hubung kerja tenaga kerja asing asing visa turis uniform resource locator	neutral
partai adil sejahtera sadar rakyat percaya partai adil sejahtera antek korupsi munafik	hate speech
anjir	hate speech
kwon soon young kasir bilang diam laku layan langgan sasar empuk anak penasaran pipi gembul banget kecuali mata sipit	neutral
distribusi pupuk sasar tani musim tanam laksana badan usaha milik desa bina manfaat tlogorejo kepohbaru bojonegoro rencanakandirikankembangkan badan usaha milik desa topang ekonomi rakyat	neutral
karno khianat partai komunis indonesia partai komunis indonesia mayoritas orang jawa partai komunis indonesia bantai harto jawa nnsekarang jokowi wakil suara mayoritas jawa pro asing	hate speech
diam lu bangkai	abusive
fan nya mino jatuh mino perek antek antek nyanni lost the receipts but still baca nya putus diam	neutral
gue sesal anak jorok ca walkman tak tau mahal banget walkman nih cita gue banget tabel benar vinil biar tua teh dengar vinil rajut bikin taplak meja	neutral
mahakarya borobudur event budaya tema indonesia kain bentuk batik fashion performing art raya world heritage day ra kartini	neutral
nyata culun pasang lovren mignolet xfxfxx	hate speech
nekat ciduk framing jokowi diktator anti islam uniform resource locator	hate speech
gue diving sarap	hate speech
rawan lin dukung anis matta presiden republik indonesia kalang hijaber model keluarga global mahasiswa dan lain lain percaya anis matta	neutral
anggota dewan wakil rakyat amnesia parah pilih wakil orang wkwk	neutral
mayoritas citizen wajib kawin but islam dok pon    allahu akbar pesan kata diri sendiri saja	neutral
horas horas horas kapal feri presiden unjung pulau samosir rangkai kunjung kerja presiden sambut upacara adat samosir pekik horas horas horas	neutral
ganti gubernur jakarta tumbang anies bang sandi presiden insya allah alih prabowo ganti presiden	hate speech
ya ampun skripsi budaya populer	neutral
serius rakyat tau tau sabah sarawak tentara nasional indonesia tau kasih tau mas nya xfxfxx alas kali tari pendet iklan pariwisata malaysia banner iklan tenaga kerja indonesia jual	neutral
tau bacot bacot bacot	abusive
kapitalisme haha dasar antek antek komunis	hate speech
tai adek adek youtuber plokis kerja bocah au	hate speech
gubernur pribumi ganti presiden	hate speech
prancisinggris prancis cacat lini inggris bingung main muda andal	neutral
susilo bambang yudhoyono era duit negara proyek mangkrak	hate speech
lembaga survei nya tim jokowi independensi nya ragu	hate speech
cebong pikir bikin jalan km tuhnnhabis satpam rupiah	abusive
mental lgbt is wujud lahir kisah pengaruh bebas batas kian luas manusia normal tahan hak amal normal	neutral
be real munafik pilih gaji kerja sesuai passion lingkung kerja dukung jatuh nyaman stres pilih kerja sesuai passion	neutral
saudara aji bondowoso yu aji pahala hadiah guru ulama nu keluarga	neutral
ragu ganyang partai komunis indonesia	hate speech
cacat atur main as produk nya hati nnya asa nikmat di dalam hikmah iman	neutral
haha muka banci kecoa kafir zxfxfxxxfxfxaxa	abusive
bidik nista ulama	neutral
onta burak kendara surga ya iya	neutral
badan eksekutif mahasiswa institut teknologi bandung suara rezim cebong	abusive
ahok cina anjing kafir nista agama islam	abusive
doa bangsa ajar islam partai adil sejahtera partai dakwah genah allah engkau jokowi ilah beliau bawa bangsa maju engkau	neutral
kaum bani kampret reaksi negatif	abusive
rakyat erti lihat agama teror bom aksi teror kuasa republik	neutral
retweeted sidogiri media usernnbagaimana arab latar islam lahir kembang beda agama nasrani yahudi agama lahir timur kembang terja	neutral
cinta indonesia kitatetapjokowi kita jokowi tetap jokowi menang	neutral
otak toilet otak babi terima ahok kafir ahok kafir hina anggap islam sampah	abusive
eh bodoh porno acc follow	hate speech
bagus mungut suara sisih final tunggu deh 	neutral
